temp,motion,sound,vibescore
27.27,0.99,7.81,1.0
25.4,0.99,7.82,1.0
26.1,0.98,7.51,1.0
25.56,0.9,7.42,1.0
27.34,1.0,7.36,1.0
26.29,0.81,7.71,1.0
28.58,0.82,7.76,1.0
27.55,0.96,7.49,1.0
28.7,0.88,7.65,1.0
28.25,0.95,7.68,1.0
25.64,0.9,7.55,1.0
28.03,0.93,7.28,1.0
25.93,0.82,7.23,1.0
27.15,0.83,7.91,1.0
25.79,0.96,7.59,1.0
27.38,0.9,6.84,1.0
27.09,0.83,7.38,1.0
24.46,0.87,7.81,1.0
26.39,0.96,7.71,1.0
25.47,0.9,7.71,1.0
28.23,0.95,7.71,1.0
27.11,0.82,7.47,1.0
27.01,0.85,8.0,1.0
26.43,0.94,7.19,1.0
25.25,0.83,7.56,1.0
24.65,0.98,7.52,1.0
25.35,0.81,7.98,1.0
28.11,0.98,7.43,1.0
27.36,0.93,7.6,1.0
25.53,0.97,7.79,1.0
25.33,0.82,7.77,1.0
27.5,0.91,7.66,1.0
26.24,0.81,7.5,1.0
28.67,0.98,7.7,1.0
25.36,0.83,7.84,1.0
28.82,0.99,7.93,1.0
26.94,0.94,7.91,1.0
26.57,0.83,8.14,1.0
26.41,0.95,7.36,1.0
27.09,0.87,7.23,1.0
26.46,0.9,7.87,1.0
25.57,0.84,7.39,1.0
24.8,0.98,7.91,1.0
26.29,0.87,7.23,1.0
27.93,0.81,7.78,1.0
26.67,0.88,7.82,1.0
27.11,0.99,7.24,1.0
28.8,0.97,7.59,1.0
26.5,0.97,7.47,1.0
27.01,0.93,7.7,1.0
25.68,0.83,7.91,1.0
26.93,0.86,7.36,1.0
28.34,0.89,8.01,1.0
26.42,0.82,7.48,1.0
27.84,0.97,8.39,1.0
28.12,0.9,7.78,1.0
28.31,0.92,7.95,1.0
27.66,0.87,7.34,1.0
26.3,0.87,7.8,1.0
26.43,0.81,7.5,1.0
26.86,0.95,7.75,1.0
27.2,0.94,8.04,1.0
28.05,0.96,7.33,1.0
25.46,1.0,8.03,1.0
27.64,0.97,7.79,1.0
26.68,0.82,8.46,1.0
26.26,0.82,8.41,1.0
26.65,0.91,7.28,1.0
28.5,0.89,7.69,1.0
27.67,0.9,7.85,1.0
25.88,0.94,7.54,1.0
26.73,0.89,7.45,1.0
27.87,0.92,7.8,1.0
26.66,0.92,7.74,1.0
27.62,0.84,7.55,1.0
27.53,0.8,7.47,1.0
26.85,0.84,7.59,1.0
26.69,0.87,7.24,1.0
27.75,0.87,7.83,1.0
26.22,0.94,7.45,1.0
25.77,0.81,7.17,1.0
26.62,0.89,7.24,1.0
27.16,0.96,7.6,1.0
26.56,0.89,8.31,1.0
27.62,0.89,7.75,1.0
26.57,0.85,7.6,1.0
25.2,0.88,7.57,1.0
25.29,0.84,7.32,1.0
25.51,0.89,7.51,1.0
25.46,0.93,7.71,1.0
27.27,0.83,7.81,1.0
25.45,0.95,7.62,1.0
26.0,0.93,7.02,1.0
26.67,0.97,7.53,1.0
26.56,0.82,7.74,1.0
27.43,0.81,7.93,1.0
26.34,0.83,7.72,1.0
27.52,0.99,7.39,1.0
27.25,0.94,7.93,1.0
26.58,0.98,7.92,1.0
26.07,0.85,8.02,1.0
26.88,0.91,8.17,1.0
26.94,0.94,7.45,1.0
25.6,0.92,7.76,1.0
28.32,0.86,7.63,1.0
25.69,0.82,8.05,1.0
26.2,0.9,7.41,1.0
27.02,0.85,7.69,1.0
29.06,0.92,7.96,1.0
25.7,0.82,7.98,1.0
27.76,0.97,7.95,1.0
27.91,0.84,7.66,1.0
27.3,0.81,8.0,1.0
26.93,0.92,8.11,1.0
26.81,0.91,8.51,1.0
27.44,0.86,7.73,1.0
27.76,0.99,7.77,1.0
27.49,0.86,7.68,1.0
27.08,0.88,7.71,1.0
26.77,0.9,8.23,1.0
27.1,0.85,7.8,1.0
28.01,0.94,7.94,1.0
26.55,1.0,7.58,1.0
27.75,0.94,7.19,1.0
27.86,0.9,7.54,1.0
27.66,0.86,7.77,1.0
27.26,0.91,7.48,1.0
25.46,0.86,7.76,1.0
27.86,0.94,7.92,1.0
26.42,0.95,7.51,1.0
25.3,0.93,7.62,1.0
28.58,0.8,7.45,1.0
26.47,0.85,7.09,1.0
27.51,0.8,7.99,1.0
23.44,0.84,7.91,1.0
28.38,0.92,7.6,1.0
26.14,0.9,7.79,1.0
25.7,0.81,7.2,1.0
26.7,0.98,7.49,1.0
26.41,0.86,7.83,1.0
25.58,0.85,7.81,1.0
27.24,0.95,7.42,1.0
25.91,0.85,7.87,1.0
27.37,0.89,8.07,1.0
26.92,0.9,7.35,1.0
25.25,0.86,7.94,1.0
26.58,0.88,7.9,1.0
26.44,0.92,7.67,1.0
26.08,0.97,7.63,1.0
25.89,0.92,8.07,1.0
25.87,0.81,7.96,1.0
27.6,0.95,7.64,1.0
26.38,0.95,7.82,1.0
26.67,0.94,7.85,1.0
27.61,1.0,7.51,1.0
27.03,1.0,8.16,1.0
26.49,0.88,7.47,1.0
27.97,0.9,7.43,1.0
28.09,0.88,8.15,1.0
25.66,0.88,7.68,1.0
25.24,0.83,7.84,1.0
25.82,0.86,7.44,1.0
27.01,0.94,7.7,1.0
26.44,0.98,7.9,1.0
27.87,0.89,7.94,1.0
25.72,0.81,8.12,1.0
27.14,0.98,7.64,1.0
26.06,0.93,7.77,1.0
27.53,0.88,7.53,1.0
27.13,0.98,7.79,1.0
26.95,0.95,7.56,1.0
28.85,0.83,8.15,1.0
27.38,0.87,7.87,1.0
26.49,0.87,7.46,1.0
25.79,0.88,8.02,1.0
25.91,0.92,7.17,1.0
25.71,0.9,8.02,1.0
28.04,0.95,7.27,1.0
25.92,1.0,7.61,1.0
27.25,0.85,7.39,1.0
26.09,0.86,7.75,1.0
25.57,0.95,7.42,1.0
25.81,0.81,7.44,1.0
26.48,0.99,7.65,1.0
26.11,0.81,7.56,1.0
27.78,0.99,7.87,1.0
26.88,0.82,7.68,1.0
26.77,0.91,7.83,1.0
26.67,0.99,7.68,1.0
27.15,0.86,7.83,1.0
27.37,0.94,7.91,1.0
26.88,0.95,7.84,1.0
26.11,0.93,7.96,1.0
25.91,0.95,7.57,1.0
27.17,0.91,7.43,1.0
26.32,0.99,7.53,1.0
26.42,0.98,8.09,1.0
28.02,0.87,7.64,1.0
26.26,0.97,7.36,1.0
27.33,0.92,7.41,1.0
26.44,0.94,8.23,1.0
26.76,0.83,7.91,1.0
25.88,0.83,7.77,1.0
26.7,0.84,7.76,1.0
27.05,0.96,8.31,1.0
26.64,1.0,7.98,1.0
25.07,0.81,7.94,1.0
28.65,0.98,8.18,1.0
25.49,0.89,6.96,1.0
26.88,0.97,7.96,1.0
26.68,0.94,7.63,1.0
26.42,0.81,6.87,1.0
25.26,0.91,7.94,1.0
28.48,0.92,7.92,1.0
25.09,0.83,7.54,1.0
25.35,0.99,7.32,1.0
27.08,0.89,7.76,1.0
27.51,0.86,7.63,1.0
26.11,0.97,8.24,1.0
24.27,0.83,8.15,1.0
27.83,0.86,8.03,1.0
27.46,0.85,7.84,1.0
25.64,0.96,7.23,1.0
25.94,0.92,7.27,1.0
26.66,0.91,7.04,1.0
28.58,0.81,7.27,1.0
25.44,0.85,7.8,1.0
27.2,0.8,7.83,1.0
25.13,0.94,7.58,1.0
26.99,0.95,7.85,1.0
27.51,0.9,7.66,1.0
26.81,0.82,7.44,1.0
27.51,0.88,7.55,1.0
26.46,0.81,7.62,1.0
26.84,0.84,7.94,1.0
27.98,0.98,7.44,1.0
28.72,0.88,7.64,1.0
26.34,0.99,7.41,1.0
24.55,0.82,7.67,1.0
26.67,1.0,7.99,1.0
27.42,0.82,7.62,1.0
26.17,0.94,7.71,1.0
25.93,0.98,7.54,1.0
26.72,0.88,8.18,1.0
25.85,0.85,7.2,1.0
27.77,0.82,7.68,1.0
28.55,1.0,7.74,1.0
26.48,0.81,7.55,1.0
26.74,0.86,7.59,1.0
26.74,0.89,7.23,1.0
26.98,0.91,8.51,1.0
26.31,0.9,7.34,1.0
28.29,0.95,7.54,1.0
26.96,1.0,7.88,1.0
27.32,0.99,7.9,1.0
26.76,0.84,8.01,1.0
27.41,0.95,7.46,1.0
25.65,0.89,7.77,1.0
25.4,0.98,7.63,1.0
27.3,0.95,7.98,1.0
26.75,0.91,8.02,1.0
26.25,0.91,7.95,1.0
27.67,0.93,7.43,1.0
24.78,0.81,7.84,1.0
27.07,0.9,8.2,1.0
26.62,0.91,7.66,1.0
28.63,0.81,7.72,1.0
27.4,0.95,7.65,1.0
25.07,0.8,7.84,1.0
27.01,0.85,7.35,1.0
25.19,0.96,7.48,1.0
28.1,0.89,7.88,1.0
24.16,0.94,7.68,1.0
26.88,0.84,7.96,1.0
25.67,0.94,7.48,1.0
26.45,0.87,7.87,1.0
27.97,0.99,7.94,1.0
27.56,0.96,7.87,1.0
25.65,0.88,7.69,1.0
27.66,0.89,8.04,1.0
26.32,0.81,7.51,1.0
27.63,0.91,7.53,1.0
26.93,0.88,7.92,1.0
26.65,0.93,7.72,1.0
24.34,0.89,7.15,1.0
27.81,0.93,7.67,1.0
26.89,0.92,7.64,1.0
26.6,0.99,7.38,1.0
25.68,0.89,7.37,1.0
27.55,0.88,7.98,1.0
25.92,0.9,7.0,1.0
27.98,0.93,8.26,1.0
27.92,0.98,7.31,1.0
26.69,0.92,7.13,1.0
27.59,0.86,7.58,1.0
26.12,0.82,7.63,1.0
27.33,0.93,7.75,1.0
26.45,0.85,7.97,1.0
27.55,0.92,7.27,1.0
27.1,0.92,7.54,1.0
27.68,0.95,7.54,1.0
25.85,0.87,8.26,1.0
26.85,0.94,7.58,1.0
27.72,0.84,8.08,1.0
26.04,0.86,7.88,1.0
25.94,0.93,7.39,1.0
28.09,0.89,7.95,1.0
27.85,0.98,7.55,1.0
26.11,0.86,7.9,1.0
25.93,0.99,7.25,1.0
26.72,0.91,7.31,1.0
27.38,0.86,7.89,1.0
26.83,0.81,7.36,1.0
27.79,1.0,7.48,1.0
25.75,0.95,7.7,1.0
25.97,0.97,8.17,1.0
27.26,0.99,7.52,1.0
26.42,0.91,8.07,1.0
25.41,0.83,7.75,1.0
27.1,0.99,7.57,1.0
24.62,0.96,7.36,1.0
26.57,0.86,7.47,1.0
26.57,0.91,8.27,1.0
25.5,0.95,7.64,1.0
29.11,0.95,7.42,1.0
24.45,0.98,7.66,1.0
26.02,0.94,7.81,1.0
25.56,0.99,7.84,1.0
26.15,0.84,7.43,1.0
28.0,0.85,7.57,1.0
26.81,0.93,7.69,1.0
26.74,0.81,7.63,1.0
26.78,0.87,8.49,1.0
26.41,1.0,7.56,1.0
27.11,0.9,7.5,1.0
26.55,0.88,7.93,1.0
27.96,0.81,8.61,1.0
26.58,0.99,7.83,1.0
27.1,0.83,7.67,1.0
27.44,0.88,7.79,1.0
27.13,0.9,7.75,1.0
27.48,1.0,7.85,1.0
26.14,0.82,7.61,1.0
28.43,0.99,7.93,1.0
26.26,0.83,7.99,1.0
27.05,0.84,7.31,1.0
26.7,0.86,7.64,1.0
27.08,0.96,7.62,1.0
26.45,0.98,8.2,1.0
26.14,0.83,7.9,1.0
26.84,0.99,7.34,1.0
27.04,0.96,7.47,1.0
27.54,0.81,7.34,1.0
26.53,0.98,7.7,1.0
25.12,0.96,7.44,1.0
29.68,0.91,7.34,1.0
26.72,0.82,7.99,1.0
26.04,0.92,7.75,1.0
26.75,0.98,7.76,1.0
26.22,0.85,7.96,1.0
27.09,0.81,7.82,1.0
26.82,0.83,7.74,1.0
26.76,0.91,8.12,1.0
27.09,0.92,7.36,1.0
25.9,0.89,7.38,1.0
25.36,0.84,8.21,1.0
28.6,0.94,7.56,1.0
25.26,0.85,7.49,1.0
27.1,0.97,8.2,1.0
25.85,0.97,7.9,1.0
25.46,0.81,7.82,1.0
27.81,0.86,7.23,1.0
28.05,0.95,7.28,1.0
26.16,0.81,6.89,1.0
28.51,0.94,8.19,1.0
25.7,0.87,7.57,1.0
25.85,0.88,7.63,1.0
25.86,0.84,8.54,1.0
27.1,0.97,7.9,1.0
25.07,0.83,7.43,1.0
24.97,0.95,7.76,1.0
28.14,0.91,7.53,1.0
26.73,0.92,7.91,1.0
24.47,0.98,7.71,1.0
25.05,0.83,7.65,1.0
26.27,0.88,7.94,1.0
26.75,0.99,7.63,1.0
27.77,0.95,7.45,1.0
28.0,0.96,8.17,1.0
26.07,0.89,7.94,1.0
25.26,0.88,7.71,1.0
26.75,0.81,8.06,1.0
27.4,0.86,8.04,1.0
26.27,0.96,7.59,1.0
27.46,0.87,7.01,1.0
26.82,0.89,7.66,1.0
26.89,0.95,7.77,1.0
28.34,0.93,7.53,1.0
26.02,0.98,7.4,1.0
27.1,0.83,7.25,1.0
26.06,0.96,7.33,1.0
25.24,0.94,7.9,1.0
27.21,0.98,7.92,1.0
26.77,0.95,7.36,1.0
26.03,0.93,7.74,1.0
26.3,0.91,7.4,1.0
27.24,0.95,7.62,1.0
25.6,0.98,7.62,1.0
26.94,0.9,7.56,1.0
27.52,0.88,7.46,1.0
26.6,0.85,7.34,1.0
24.25,0.93,7.48,1.0
28.33,1.0,7.51,1.0
26.96,0.94,7.38,1.0
27.98,0.83,8.13,1.0
26.77,0.81,7.37,1.0
27.38,0.94,7.76,1.0
26.86,0.99,7.69,1.0
27.71,0.83,7.39,1.0
26.67,0.91,7.9,1.0
25.91,0.81,8.1,1.0
25.69,0.84,8.02,1.0
25.49,0.98,7.54,1.0
25.55,0.88,7.49,1.0
26.97,0.85,7.39,1.0
26.02,0.94,8.14,1.0
26.25,0.82,7.35,1.0
26.93,0.95,7.87,1.0
27.58,0.84,7.74,1.0
25.18,0.89,7.91,1.0
27.46,0.89,7.94,1.0
25.99,0.86,7.78,1.0
25.47,0.92,7.45,1.0
25.58,0.97,7.68,1.0
25.52,0.85,7.98,1.0
27.25,0.84,7.77,1.0
24.07,0.97,7.46,1.0
27.48,0.86,7.63,1.0
27.18,0.88,8.0,1.0
26.29,0.87,7.17,1.0
26.09,0.98,7.18,1.0
27.04,0.92,7.95,1.0
27.93,0.91,7.76,1.0
26.25,0.9,7.8,1.0
26.08,0.98,7.58,1.0
26.56,0.88,7.59,1.0
26.92,0.8,7.59,1.0
27.43,0.95,7.27,1.0
25.04,0.94,7.8,1.0
25.81,0.86,7.47,1.0
28.24,0.86,7.97,1.0
27.85,0.81,7.93,1.0
24.79,0.99,8.08,1.0
26.51,0.87,7.56,1.0
25.18,0.98,7.8,1.0
27.41,0.84,7.81,1.0
26.41,0.96,7.25,1.0
27.24,0.81,7.48,1.0
27.13,0.94,7.41,1.0
24.95,0.93,7.75,1.0
26.37,0.81,7.94,1.0
27.29,0.87,7.17,1.0
27.77,0.82,7.92,1.0
26.44,1.0,7.52,1.0
27.68,0.94,7.4,1.0
26.97,0.96,7.66,1.0
25.7,0.97,7.92,1.0
28.24,0.83,7.78,1.0
27.46,0.98,7.94,1.0
27.47,0.86,8.04,1.0
25.87,0.87,7.83,1.0
25.77,0.88,7.64,1.0
24.05,0.83,7.99,1.0
26.44,0.95,7.67,1.0
25.45,0.8,7.45,1.0
25.65,1.0,7.54,1.0
26.74,0.97,7.86,1.0
28.81,0.96,7.82,1.0
26.53,0.96,7.69,1.0
27.3,0.96,7.83,1.0
28.79,0.82,8.12,1.0
25.84,0.9,7.59,1.0
26.36,0.9,7.87,1.0
24.55,0.83,7.51,1.0
27.76,0.98,7.29,1.0
26.84,0.95,7.93,1.0
26.93,0.91,7.75,1.0
27.32,0.85,7.83,1.0
27.93,0.93,7.8,1.0
27.17,0.81,6.84,1.0
26.77,0.83,7.8,1.0
26.66,0.86,7.73,1.0
27.23,0.86,7.57,1.0
27.16,0.94,7.8,1.0
25.88,0.87,7.13,1.0
27.33,0.99,7.22,1.0
26.85,0.85,7.93,1.0
26.98,0.94,7.68,1.0
25.65,0.94,7.84,1.0
29.65,0.83,7.38,1.0
25.92,0.92,8.03,1.0
27.5,1.0,7.84,1.0
28.48,0.92,7.49,1.0
25.65,0.99,7.94,1.0
28.06,0.9,8.08,1.0
25.35,0.91,7.93,1.0
28.1,0.85,7.73,1.0
27.99,0.93,7.86,1.0
28.35,0.86,8.15,1.0
25.73,0.86,7.84,1.0
25.55,0.83,7.4,1.0
26.13,0.83,7.49,1.0
25.93,0.8,7.96,1.0
28.63,0.94,7.34,1.0
26.37,0.84,7.49,1.0
28.66,0.91,7.81,1.0
26.69,1.0,7.39,1.0
25.25,0.98,7.73,1.0
27.12,0.84,7.88,1.0
27.03,0.87,7.39,1.0
26.6,0.8,8.22,1.0
25.12,0.87,7.52,1.0
27.51,0.83,7.42,1.0
28.04,0.87,7.7,1.0
26.37,0.97,7.84,1.0
25.79,0.85,7.89,1.0
27.01,0.91,7.84,1.0
26.12,0.82,7.79,1.0
28.87,0.96,7.22,1.0
26.12,0.8,7.41,1.0
25.57,0.91,7.36,1.0
28.41,0.98,7.5,1.0
26.21,0.97,7.66,1.0
26.48,0.88,7.34,1.0
26.59,0.8,7.78,1.0
26.63,0.91,7.49,1.0
28.25,0.98,7.75,1.0
26.57,0.92,7.88,1.0
25.51,0.89,8.01,1.0
27.19,0.93,8.15,1.0
26.28,0.98,7.38,1.0
27.55,0.93,7.77,1.0
26.72,0.98,7.63,1.0
26.46,0.93,7.69,1.0
28.72,0.99,7.18,1.0
24.64,0.97,7.54,1.0
26.93,0.81,8.01,1.0
26.59,0.84,8.16,1.0
26.92,0.87,7.62,1.0
25.79,0.88,7.22,1.0
26.46,0.97,7.41,1.0
25.58,0.89,7.44,1.0
26.45,0.92,7.63,1.0
26.61,0.87,7.93,1.0
26.54,0.88,7.7,1.0
26.6,0.93,7.56,1.0
26.38,0.99,7.97,1.0
26.79,0.9,8.17,1.0
28.29,0.92,7.17,1.0
27.1,0.9,7.41,1.0
25.66,0.82,7.52,1.0
26.89,0.85,7.65,1.0
27.14,0.91,7.9,1.0
25.21,0.86,7.69,1.0
27.24,0.95,7.77,1.0
28.45,0.84,7.8,1.0
26.84,0.85,7.61,1.0
27.12,0.95,7.61,1.0
25.83,0.96,7.53,1.0
25.89,0.96,7.49,1.0
26.72,0.91,7.55,1.0
26.54,0.87,7.83,1.0
27.12,0.82,7.93,1.0
27.44,0.97,8.07,1.0
25.29,0.88,7.54,1.0
25.61,0.86,7.64,1.0
28.58,0.84,7.85,1.0
26.32,0.91,7.68,1.0
27.56,0.88,7.38,1.0
27.16,0.86,7.23,1.0
28.01,0.99,7.54,1.0
27.11,0.94,6.93,1.0
25.63,0.96,7.65,1.0
27.24,0.8,8.17,1.0
25.01,0.85,8.07,1.0
28.18,0.91,8.01,1.0
27.46,0.85,7.93,1.0
26.49,0.97,7.67,1.0
22.82,0.94,7.2,1.0
25.64,0.99,7.51,1.0
28.21,0.99,7.76,1.0
26.81,0.92,7.98,1.0
27.03,0.96,7.88,1.0
27.02,0.94,7.69,1.0
28.04,0.96,7.82,1.0
26.64,0.91,8.24,1.0
27.63,0.82,7.55,1.0
27.49,0.8,7.76,1.0
25.97,0.96,8.15,1.0
27.27,0.91,7.31,1.0
26.79,0.96,8.2,1.0
26.23,0.99,7.45,1.0
27.04,0.84,8.09,1.0
26.78,0.9,7.59,1.0
27.64,0.88,7.64,1.0
26.93,0.82,7.96,1.0
26.95,0.94,7.83,1.0
25.23,0.94,7.42,1.0
26.48,0.89,7.84,1.0
25.55,0.94,7.58,1.0
26.49,0.86,7.21,1.0
27.8,0.93,8.18,1.0
25.44,0.93,7.61,1.0
27.29,0.86,7.55,1.0
27.23,0.94,7.39,1.0
26.39,0.88,7.26,1.0
26.35,0.84,7.81,1.0
27.61,0.94,8.59,1.0
26.76,0.83,7.64,1.0
26.71,0.95,7.48,1.0
26.77,0.81,7.37,1.0
26.42,0.97,7.37,1.0
26.95,0.98,7.69,1.0
27.12,0.99,7.86,1.0
27.91,0.95,7.78,1.0
25.28,0.82,7.46,1.0
29.18,0.92,7.32,1.0
25.83,0.92,7.37,1.0
26.81,0.82,7.49,1.0
26.05,0.84,8.11,1.0
25.95,0.97,7.45,1.0
26.86,0.84,7.31,1.0
27.45,0.8,7.99,1.0
26.08,0.99,7.61,1.0
27.2,0.93,7.71,1.0
26.52,0.86,7.82,1.0
27.14,0.94,7.75,1.0
27.04,0.98,7.29,1.0
26.3,0.81,7.89,1.0
25.66,0.97,7.44,1.0
27.19,0.88,7.24,1.0
27.25,0.87,7.81,1.0
25.11,0.86,7.47,1.0
27.17,0.87,7.62,1.0
26.0,0.93,7.24,1.0
25.94,0.97,7.67,1.0
27.73,0.98,7.59,1.0
28.31,0.84,7.97,1.0
24.78,0.91,7.57,1.0
28.84,0.84,7.81,1.0
27.02,0.8,8.22,1.0
25.54,0.92,7.24,1.0
26.73,0.84,7.42,1.0
26.01,0.93,7.66,1.0
27.54,0.96,7.54,1.0
27.46,0.98,8.16,1.0
27.51,0.92,7.42,1.0
26.51,0.93,7.28,1.0
26.33,0.89,7.47,1.0
27.82,0.94,7.72,1.0
27.72,0.92,8.0,1.0
26.43,0.86,7.66,1.0
26.81,0.93,8.29,1.0
26.84,0.91,8.63,1.0
25.38,0.84,7.83,1.0
27.47,0.93,7.58,1.0
27.62,0.95,7.32,1.0
26.46,0.96,7.37,1.0
26.04,0.94,7.92,1.0
25.67,0.9,7.77,1.0
26.09,0.98,7.43,1.0
27.44,0.9,7.59,1.0
26.67,0.88,7.67,1.0
25.15,0.89,8.24,1.0
27.87,0.94,7.23,1.0
26.77,0.81,8.0,1.0
27.3,0.88,7.78,1.0
25.97,0.95,7.99,1.0
26.76,0.99,7.67,1.0
27.2,0.81,7.57,1.0
26.67,0.88,8.24,1.0
27.57,0.82,8.35,1.0
28.93,0.82,7.65,1.0
25.86,0.97,7.59,1.0
25.02,0.95,7.72,1.0
27.01,0.81,7.69,1.0
27.19,0.95,7.77,1.0
24.7,0.98,7.93,1.0
25.08,0.81,7.68,1.0
26.4,0.9,7.42,1.0
27.49,0.87,7.83,1.0
25.94,0.85,7.34,1.0
26.07,0.93,7.68,1.0
26.54,0.99,7.33,1.0
25.06,0.92,7.77,1.0
26.09,0.8,7.87,1.0
27.85,0.87,7.25,1.0
27.81,0.81,7.5,1.0
27.62,0.82,8.09,1.0
26.49,0.93,7.35,1.0
25.79,0.97,7.51,1.0
27.27,0.81,7.63,1.0
26.96,0.83,7.67,1.0
28.13,0.97,7.64,1.0
27.79,0.96,6.89,1.0
26.06,0.97,8.04,1.0
26.94,0.95,7.33,1.0
26.58,0.94,7.86,1.0
25.7,0.83,8.3,1.0
27.5,0.87,7.55,1.0
25.16,0.81,7.36,1.0
27.12,0.92,7.31,1.0
27.02,0.97,7.72,1.0
27.93,0.93,8.65,1.0
27.15,1.0,7.85,1.0
26.61,0.9,7.52,1.0
25.66,0.93,7.84,1.0
27.54,0.9,8.08,1.0
27.53,0.83,8.04,1.0
28.05,0.95,7.61,1.0
27.6,0.81,7.34,1.0
26.44,0.95,7.44,1.0
25.71,0.95,7.96,1.0
26.06,0.98,7.7,1.0
27.11,0.92,8.06,1.0
29.04,0.85,7.16,1.0
27.77,0.99,7.37,1.0
27.58,0.82,7.96,1.0
27.09,0.81,7.43,1.0
27.81,0.96,7.63,1.0
26.26,0.85,8.12,1.0
26.48,0.88,7.74,1.0
25.58,0.96,7.88,1.0
26.46,0.93,7.91,1.0
26.59,0.88,7.52,1.0
25.65,0.83,7.12,1.0
25.43,0.82,7.75,1.0
28.06,0.93,7.61,1.0
25.51,0.97,7.9,1.0
27.09,0.9,7.69,1.0
27.91,0.82,7.6,1.0
26.83,0.83,7.63,1.0
24.74,0.86,8.04,1.0
27.32,0.87,7.32,1.0
26.04,0.88,8.18,1.0
27.11,0.84,7.87,1.0
25.86,0.99,7.3,1.0
28.83,0.99,7.57,1.0
27.58,0.82,7.39,1.0
27.65,0.92,7.71,1.0
27.82,0.93,7.34,1.0
26.6,0.8,8.47,1.0
25.3,0.86,7.66,1.0
25.63,0.89,7.86,1.0
25.18,0.94,8.05,1.0
26.55,0.82,7.71,1.0
27.45,0.83,8.17,1.0
27.18,0.99,7.8,1.0
25.66,0.84,8.04,1.0
27.91,0.98,7.53,1.0
26.3,0.81,7.73,1.0
28.09,0.87,7.57,1.0
26.58,0.88,7.9,1.0
26.45,0.97,7.57,1.0
27.0,0.96,8.1,1.0
25.1,0.96,7.37,1.0
26.97,0.99,8.35,1.0
27.81,1.0,8.06,1.0
27.69,0.99,7.99,1.0
26.2,0.92,7.82,1.0
27.72,0.92,7.7,1.0
27.54,0.88,7.42,1.0
25.13,0.83,7.76,1.0
26.63,0.9,7.66,1.0
27.33,0.93,7.67,1.0
26.88,1.0,8.34,1.0
27.42,0.84,7.79,1.0
27.0,0.9,7.8,1.0
25.19,0.9,7.73,1.0
26.38,0.83,7.8,1.0
26.85,0.95,7.14,1.0
27.06,0.97,8.15,1.0
26.91,0.87,7.35,1.0
27.87,0.81,7.59,1.0
25.3,0.86,7.42,1.0
26.72,0.91,8.11,1.0
27.63,0.93,8.02,1.0
26.72,0.85,7.97,1.0
26.13,1.0,8.47,1.0
25.89,0.96,7.81,1.0
28.09,0.83,7.93,1.0
27.35,0.9,7.44,1.0
24.85,0.95,7.55,1.0
25.37,0.86,7.88,1.0
26.66,0.86,7.15,1.0
27.02,0.85,7.91,1.0
26.65,0.89,7.38,1.0
26.13,0.98,7.33,1.0
27.46,0.92,7.29,1.0
26.72,0.93,8.03,1.0
28.14,0.81,7.72,1.0
27.27,0.83,8.4,1.0
27.24,0.88,8.02,1.0
27.77,0.9,7.24,1.0
27.04,0.93,8.09,1.0
26.11,0.9,7.67,1.0
26.61,0.98,7.29,1.0
26.41,0.88,7.56,1.0
25.76,0.81,7.11,1.0
25.93,0.83,7.53,1.0
28.1,0.86,8.12,1.0
26.23,0.9,7.63,1.0
24.75,0.94,7.28,1.0
26.59,0.93,7.41,1.0
26.85,0.89,7.66,1.0
26.4,0.82,7.93,1.0
25.25,0.9,8.04,1.0
27.05,0.87,7.37,1.0
26.85,0.88,7.62,1.0
25.17,0.92,7.67,1.0
28.01,0.88,7.66,1.0
27.16,0.99,7.8,1.0
26.35,0.83,7.88,1.0
27.72,0.95,7.18,1.0
25.37,0.82,8.01,1.0
26.97,0.91,7.87,1.0
25.28,0.9,7.47,1.0
26.0,0.82,7.84,1.0
27.06,0.97,7.96,1.0
25.75,0.93,7.48,1.0
26.07,0.96,7.83,1.0
24.98,0.96,8.38,1.0
25.6,0.97,7.74,1.0
28.19,0.83,7.88,1.0
26.02,0.99,7.77,1.0
27.98,0.92,7.71,1.0
27.3,0.84,7.17,1.0
25.67,0.83,7.86,1.0
25.74,0.92,7.7,1.0
28.25,0.88,7.6,1.0
27.19,0.84,7.19,1.0
25.92,0.83,7.28,1.0
25.87,0.83,7.79,1.0
26.34,0.93,7.72,1.0
24.79,1.0,7.86,1.0
25.83,0.93,7.81,1.0
25.54,0.93,7.58,1.0
27.11,1.0,8.07,1.0
26.84,0.95,7.6,1.0
25.42,0.9,7.28,1.0
26.82,1.0,7.72,1.0
26.84,0.86,7.35,1.0
23.43,1.0,7.67,1.0
27.79,0.92,7.94,1.0
27.7,0.94,7.83,1.0
27.42,0.98,7.55,1.0
25.9,0.84,8.18,1.0
28.61,0.81,7.75,1.0
28.25,0.85,7.84,1.0
27.23,0.99,7.76,1.0
26.92,0.85,7.94,1.0
24.91,0.9,7.2,1.0
27.62,1.0,8.09,1.0
26.61,0.88,7.88,1.0
25.38,0.92,8.14,1.0
